SN,STATE,COUNTY,VOTES
0,Alabama,Autauga,5379.298212
1,Alabama,Baldwin,17551.29337
2,Alabama,Barbour,7536.484245
3,Alabama,Bibb,4940.506878
4,Alabama,Blount,6157.01639
5,Alabama,Bullock,5346.777032
6,Alabama,Butler,5711.573716
7,Alabama,Calhoun,5193.969142
8,Alabama,Chambers,28679.07903
9,Alabama,Cherokee,10119.48725
10,Alabama,Chilton,14231.17051
11,Alabama,Choctaw,6892.569567
12,Alabama,Clarke,5741.377512
13,Alabama,Clay,4457.1883
14,Alabama,Cleburne,11451.20374
15,Alabama,Coffee,12449.03887
16,Alabama,Colbert,5817.034984
17,Alabama,Conecuh,7773.938262
18,Alabama,Coosa,6743.932092
19,Alabama,Covington,6169.695886
20,Alabama,Crenshaw,6071.077222
21,Alabama,Cullman,6472.353497
22,Alabama,Dale,5081.88575
23,Alabama,Dallas,5009.13388
24,Alabama,Elmore,8954.266329
25,Alabama,Escambia,5989.969245
26,Alabama,Etowah,5662.35553
27,Alabama,Fayette,3740.963679
28,Alabama,Franklin,5359.630102
29,Alabama,Geneva,3716.111692
30,Alabama,Greene,5458.613827
31,Alabama,Hale,10719.06258
32,Alabama,Henry,3919.169909
33,Alabama,Houston,5496.706525
34,Alabama,Jackson,7226.234339
35,Alabama,Jefferson,2744.20687
36,Alabama,Lamar,12445.68837
37,Alabama,Lauderdale,5484.08915
38,Alabama,Lawrence,7269.691297
39,Alabama,Lee,5611.493901
40,Alabama,Limestone,4787.919966
41,Alabama,Lowndes,4846.981252
42,Alabama,Macon,4137.075544
43,Alabama,Madison,6519.689884
44,Alabama,Marengo,3486.802601
45,Alabama,Marion,4245.711721
46,Alabama,Marshall,6172.02274
47,Alabama,Mobile,5846.111631
48,Alabama,Monroe,4665.130733
49,Alabama,Montgomery,8524.85964
50,Alabama,Morgan,5524.894664
51,Alabama,Perry,6130.36293
52,Alabama,Pickens,8552.193766
53,Alabama,Pike,6352.459444
54,Alabama,Randolph,5384.352757
55,Alabama,Russell,8516.7033
56,Alabama,Shelby,7006.800078
57,Alabama,Sumter,5823.265612
58,Alabama,Talladega,5303.632111
59,Alabama,Tallapoosa,14467.67503
60,Alabama,Tuscaloosa,5269.830629
61,Alabama,Walker,25302.06631
62,Alabama,Washington,5271.311748
63,Alabama,Wilcox,5014.976294
64,Alabama,Winston,4418.992954
65,Arizona,Apache,2450.322301
66,Arizona,Cochise,11683.11011
67,Arizona,Coconino,6568.440033
68,Arizona,Gila,15355.08183
69,Arizona,Graham,5935.228981
70,Arizona,Greenlee,4702.161446
71,Arizona,La Paz,6122.447089
72,Arizona,Maricopa,6144.480522
73,Arizona,Mohave,4098.637222
74,Arizona,Navajo,6025.938042
75,Arizona,Pima,6236.747432
76,Arizona,Pinal,6954.65479
77,Arizona,Santa Cruz,5111.957005
78,Arizona,Yavapai,5108.280526
79,Arizona,Yuma,11621.35196
80,Arkansas,Arkansas,3401.306653
81,Arkansas,Ashley,5921.064543
82,Arkansas,Baxter,5695.606287
83,Arkansas,Benton,7678.690328
84,Arkansas,Boone,30524.70378
85,Arkansas,Bradley,6278.858801
86,Arkansas,Calhoun,5793.484535
87,Arkansas,Carroll,6098.908283
88,Arkansas,Chicot,5423.404743
89,Arkansas,Clark,11259.69786
90,Arkansas,Clay,4536.799465
91,Arkansas,Cleburne,5705.818382
92,Arkansas,Cleveland,8079.200962
93,Arkansas,Columbia,8600.461751
94,Arkansas,Conway,4596.068196
95,Arkansas,Craighead,5530.30921
96,Arkansas,Crawford,8172.443427
97,Arkansas,Crittenden,24528.65857
98,Arkansas,Cross,7072.829264
99,Arkansas,Dallas,5524.154965
100,Arkansas,Desha,5976.892701
101,Arkansas,Drew,6007.144003
102,Arkansas,Faulkner,4831.667839
103,Arkansas,Franklin,5823.417153
104,Arkansas,Fulton,6507.923145
105,Arkansas,Garland,8608.629866
106,Arkansas,Grant,4738.295219
107,Arkansas,Greene,9377.205786
108,Arkansas,Hempstead,6294.456495
109,Arkansas,Hot Spring,7895.114349
110,Arkansas,Howard,5067.520529
111,Arkansas,Independence,10246.31145
112,Arkansas,Izard,17629.41103
113,Arkansas,Jackson,4439.909392
114,Arkansas,Jefferson,7009.955559
115,Arkansas,Johnson,4329.629817
116,Arkansas,Lafayette,5144.658825
117,Arkansas,Lawrence,9623.462779
118,Arkansas,Lee,3750.65891
119,Arkansas,Lincoln,5942.476008
120,Arkansas,Little River,6353.935575
121,Arkansas,Logan,5213.292391
122,Arkansas,Lonoke,5936.124816
123,Arkansas,Madison,6180.824625
124,Arkansas,Marion,5091.456097
125,Arkansas,Miller,6301.238241
126,Arkansas,Mississippi,8008.151896
127,Arkansas,Monroe,5934.861011
128,Arkansas,Montgomery,5381.500665
129,Arkansas,Nevada,7485.735757
130,Arkansas,Newton,12103.97322
131,Arkansas,Ouachita,9165.564677
132,Arkansas,Perry,5502.670912
133,Arkansas,Phillips,3773.656002
134,Arkansas,Pike,6820.9273
135,Arkansas,Poinsett,6603.473377
136,Arkansas,Polk,15885.07366
137,Arkansas,Pope,3542.381627
138,Arkansas,Prairie,3090.606014
139,Arkansas,Pulaski,5405.665603
140,Arkansas,Randolph,3301.995315
141,Arkansas,Saline,4010.515897
142,Arkansas,Scott,4786.787677
143,Arkansas,Searcy,15368.73552
144,Arkansas,Sebastian,11326.16878
145,Arkansas,Sevier,5012.349482
146,Arkansas,Sharp,6299.20726
147,Arkansas,Stone,5558.949688
148,Arkansas,Union,4849.498071
149,Arkansas,Van Buren,7032.257062
150,Arkansas,Washington,18882.48523
151,Arkansas,White,1453.247115
152,Arkansas,Woodruff,33728.77077
153,Arkansas,Yell,3260.899003
154,Florida,Alachua,6600.71153
155,Florida,Baker,4898.413961
156,Florida,Bay,9029.299117
157,Florida,Bradford,5657.84699
158,Florida,Brevard,9465.127788
159,Florida,Broward,6873.652548
160,Florida,Calhoun,4488.621155
161,Florida,Charlotte,4108.82529
162,Florida,Citrus,5992.205641
163,Florida,Clay,3857.053688
164,Florida,Collier,5476.619794
165,Florida,Columbia,5741.757392
166,Florida,Dixie,3918.312933
167,Florida,Duval,4146.209448
168,Florida,Escambia,5363.278488
169,Florida,Flagler,3589.205194
170,Florida,Franklin,3384.76019
171,Florida,Gadsden,10092.26968
172,Florida,Gilchrist,3960.103072
173,Florida,Glades,14907.06061
174,Florida,Gulf,4542.841084
175,Florida,Hamilton,5277.527058
176,Florida,Hardee,4838.417934
177,Florida,Hendry,3939.153712
178,Florida,Hernando,5184.95458
179,Florida,Highlands,12993.03204
180,Florida,Hillsborough,7117.313832
181,Florida,Holmes,5844.596861
182,Florida,Indian River,6866.657466
183,Florida,Jackson,4558.671261
184,Florida,Jefferson,4523.958112
185,Florida,Lafayette,5985.519684
186,Florida,Lake,4203.808869
187,Florida,Lee,5243.959445
188,Florida,Leon,823.8382995
189,Florida,Levy,8471.866282
190,Florida,Liberty,4962.658019
191,Florida,Madison,6584.324263
192,Florida,Manatee,7804.359029
193,Florida,Marion,4535.493527
194,Florida,Martin,4430.245157
195,Florida,Miami-Dade,6328.643857
196,Florida,Monroe,5656.949879
197,Florida,Nassau,5173.985037
198,Florida,Okeechobee,7287.394637
199,Florida,Orange,7060.79645
200,Florida,Osceola,5530.458028
201,Florida,Palm Beach,5435.681307
202,Florida,Pasco,6079.967884
203,Florida,Pinellas,8315.990957
204,Florida,Polk,15974.66041
205,Florida,Putnam,4151.079895
206,Florida,Santa Rosa,20628.91061
207,Florida,Sarasota,6654.665659
208,Florida,Seminole,9517.185759
209,Florida,Sumter,17164.27904
210,Florida,Suwannee,5225.085377
211,Florida,Taylor,4329.695087
212,Florida,Union,5225.548194
213,Florida,Volusia,7568.06246
214,Florida,Wakulla,7824.016727
215,Florida,Walton,5268.413937
216,Florida,Washington,5148.381689
217,Georgia,Appling,5838.343364
218,Georgia,Atkinson,7465.932587
219,Georgia,Bacon,6202.021252
220,Georgia,Baker,4717.576053
221,Georgia,Baldwin,3917.775861
222,Georgia,Banks,8769.03278
223,Georgia,Barrow,4544.335787
224,Georgia,Bartow,9146.078911
225,Georgia,Ben Hill,3591.326967
226,Georgia,Berrien,5173.803328
227,Georgia,Bibb,5454.405747
228,Georgia,Bleckley,9775.101954
229,Georgia,Brantley,4961.605887
230,Georgia,Brooks,4996.296246
231,Georgia,Bryan,6016.91206
232,Georgia,Bulloch,5875.032696
233,Georgia,Burke,5781.278888
234,Georgia,Butts,7196.893747
235,Georgia,Calhoun,5497.375451
236,Georgia,Camden,6184.098398
237,Georgia,Candler,3056.834797
238,Georgia,Carroll,5659.92162
239,Georgia,Catoosa,8670.683941
240,Georgia,Charlton,9409.888057
241,Georgia,Chatham,4721.335588
242,Georgia,Chattahoochee,6291.57845
243,Georgia,Chattooga,4966.803051
244,Georgia,Cherokee,6039.214116
245,Georgia,Clarke,18104.05619
246,Georgia,Clay,5402.85106
247,Georgia,Clayton,6120.656541
248,Georgia,Clinch,4643.568996
249,Georgia,Cobb,5424.14708
250,Georgia,Coffee,4463.310172
251,Georgia,Colquitt,5165.779848
252,Georgia,Columbia,9941.698941
253,Georgia,Cook,7943.145146
254,Georgia,Coweta,6322.348239
255,Georgia,Crawford,4838.537209
256,Georgia,Crisp,6013.902221
257,Georgia,Dade,4047.792235
258,Georgia,Dawson,11062.0971
259,Georgia,Decatur,5558.29562
260,Georgia,Dodge,4837.901763
261,Georgia,Dooly,6481.176245
262,Georgia,Dougherty,5806.401455
263,Georgia,Douglas,4673.030734
264,Georgia,Early,4791.037045
265,Georgia,Echols,7304.324686
266,Georgia,Effingham,5135.789758
267,Georgia,Elbert,6578.665102
268,Georgia,Emanuel,5238.913484
269,Georgia,Evans,7854.051613
270,Georgia,Fannin,5397.763599
271,Georgia,Fayette,5118.501978
272,Georgia,Floyd,4818.556001
273,Georgia,Forsyth,5266.373566
274,Georgia,Franklin,6035.246276
275,Georgia,Fulton,15905.25866
276,Georgia,Gilmer,7632.551872
277,Georgia,Glascock,5120.143061
278,Georgia,Glynn,4443.816998
279,Georgia,Gordon,11389.35476
280,Georgia,Grady,8839.029018
281,Georgia,Greene,3800.371755
282,Georgia,Gwinnett,5324.880493
283,Georgia,Habersham,4660.579371
284,Georgia,Hall,6230.373142
285,Georgia,Hancock,4113.384415
286,Georgia,Haralson,6117.83736
287,Georgia,Harris,6606.649158
288,Georgia,Hart,4759.931942
289,Georgia,Heard,4310.580776
290,Georgia,Henry,4219.710188
291,Georgia,Houston,5970.531804
292,Georgia,Irwin,5511.906236
293,Georgia,Jackson,2020.65025
294,Georgia,Jasper,7140.942891
295,Georgia,Jeff Davis,3777.737174
296,Georgia,Jefferson,5154.685862
297,Georgia,Jenkins,5860.652316
298,Georgia,Johnson,3926.806194
299,Georgia,Jones,9010.614637
300,Georgia,Lamar,8458.590169
301,Georgia,Lanier,6951.65562
302,Georgia,Laurens,5948.921979
303,Georgia,Lee,7950.453197
304,Georgia,Liberty,16699.33926
305,Georgia,Lincoln,8262.999475
306,Georgia,Long,5220.470167
307,Georgia,Lowndes,8318.084519
308,Georgia,Lumpkin,4407.689839
309,Georgia,Macon,6570.706318
310,Georgia,Madison,7760.513182
311,Georgia,Marion,12450.65975
312,Georgia,McDuffie,5893.676427
313,Georgia,McIntosh,4150.872276
314,Georgia,Meriwether,6467.824712
315,Georgia,Miller,2815.926035
316,Georgia,Mitchell,11009.91443
317,Georgia,Monroe,6086.605497
318,Georgia,Montgomery,4504.511105
319,Georgia,Morgan,4933.915908
320,Georgia,Murray,6410.917766
321,Georgia,Muscogee,5584.613127
322,Georgia,Newton,4872.923759
323,Georgia,Oconee,6342.955801
324,Georgia,Oglethorpe,5324.810146
325,Georgia,Paulding,4756.229125
326,Georgia,Peach,4782.074807
327,Georgia,Pickens,4475.845971
328,Georgia,Pierce,3843.655213
329,Georgia,Pike,6665.807383
330,Georgia,Polk,4882.091683
331,Georgia,Pulaski,3299.777648
332,Georgia,Putnam,8285.776877
333,Georgia,Quitman,5954.519675
334,Georgia,Rabun,10792.66969
335,Georgia,Randolph,5277.61482
336,Georgia,Richmond,7259.20429
337,Georgia,Rockdale,5356.456342
338,Georgia,Schley,4636.949256
339,Georgia,Screven,8803.802523
340,Georgia,Seminole,6261.314121
341,Georgia,Spalding,5898.536635
342,Georgia,Stephens,6421.053614
343,Georgia,Stewart,4131.619763
344,Georgia,Sumter,5816.001327
345,Georgia,Talbot,2490.47136
346,Georgia,Taliaferro,5355.21526
347,Georgia,Tattnall,5188.722555
348,Georgia,Taylor,5002.653241
349,Georgia,Telfair,7782.077988
350,Georgia,Terrell,5482.89133
351,Georgia,Thomas,4663.244599
352,Georgia,Tift,10164.1338
353,Georgia,Toombs,5274.726715
354,Georgia,Towns,5142.352639
355,Georgia,Treutlen,7650.755576
356,Georgia,Troup,7194.076838
357,Georgia,Turner,2867.533484
358,Georgia,Twiggs,7253.860077
359,Georgia,Union,7870.768746
360,Georgia,Upson,6278.290219
361,Georgia,Walker,13917.37489
362,Georgia,Walton,7559.016197
363,Georgia,Ware,5067.976843
364,Georgia,Warren,5400.224068
365,Georgia,Washington,5468.392093
366,Georgia,Wayne,5019.716851
367,Georgia,Webster,4749.476832
368,Georgia,Wheeler,6686.499152
369,Georgia,White,6503.211987
370,Georgia,Whitfield,7330.482218
371,Georgia,Wilcox,5296.48713
372,Georgia,Wilkes,5579.712846
373,Georgia,Wilkinson,4761.142563
374,Georgia,Worth,6680.265339
375,Idaho,Ada,5400.512526
376,Idaho,Adams,5098.340752
377,Idaho,Bannock,8162.818706
378,Idaho,Bear Lake,5342.860497
379,Idaho,Benewah,4561.681164
380,Idaho,Bingham,7715.637804
381,Idaho,Blaine,7972.266593
382,Idaho,Boise,6590.880139
383,Idaho,Bonner,4800.442787
384,Idaho,Bonneville,4940.62876
385,Idaho,Boundary,5240.103409
386,Idaho,Butte,4288.332149
387,Idaho,Camas,5251.59725
388,Idaho,Canyon,6462.306953
389,Idaho,Caribou,10525.58433
390,Idaho,Cassia,6435.474817
391,Idaho,Clark,4287.414781
392,Idaho,Clearwater,13987.96551
393,Idaho,Custer,5775.305128
394,Idaho,Elmore,19418.19509
395,Idaho,Franklin,21374.05734
396,Idaho,Fremont,4121.270288
397,Idaho,Gem,4934.311553
398,Idaho,Gooding,7098.305998
399,Idaho,Jefferson,11007.98991
400,Idaho,Jerome,7037.781195
401,Idaho,Kootenai,5060.443371
402,Idaho,Latah,5084.645578
403,Idaho,Lemhi,5277.222483
404,Idaho,Lewis,5517.679178
405,Idaho,Lincoln,5387.082626
406,Idaho,Madison,6200.425458
407,Idaho,Minidoka,4983.287034
408,Idaho,Nez Perce,8216.79307
409,Idaho,Oneida,5010.70938
410,Idaho,Owyhee,4038.44646
411,Idaho,Payette,4247.99604
412,Idaho,Power,4595.357178
413,Idaho,Shoshone,5759.768243
414,Idaho,Teton,6229.228101
415,Idaho,Twin Falls,4448.534095
416,Idaho,Valley,4910.944102
417,Idaho,Washington,4887.090534
418,Illinois,Adams,8363.453446
419,Illinois,Alexander,5856.683683
420,Illinois,Bond,5393.554897
421,Illinois,Boone,6927.234139
422,Illinois,Brown,8909.701792
423,Illinois,Bureau,3649.447732
424,Illinois,Calhoun,14550.22298
425,Illinois,Carroll,6126.240875
426,Illinois,Cass,23509.52977
427,Illinois,Champaign,10423.14383
428,Illinois,Christian,4714.580593
429,Illinois,Clark,4275.361392
430,Illinois,Clay,4968.073428
431,Illinois,Clinton,5126.372354
432,Illinois,Coles,3836.50385
433,Illinois,Crawford,3972.9682
434,Illinois,Cumberland,5228.747364
435,Illinois,Douglas,12858.70987
436,Illinois,Edgar,6428.896964
437,Illinois,Edwards,5763.148215
438,Illinois,Effingham,5202.23489
439,Illinois,Fayette,10028.51509
440,Illinois,Ford,9992.19658
441,Illinois,Franklin,3342.083764
442,Illinois,Fulton,5912.024725
443,Illinois,Gallatin,4556.449965
444,Illinois,Greene,6087.523638
445,Illinois,Grundy,11679.22608
446,Illinois,Hamilton,6603.792039
447,Illinois,Hancock,5464.243428
448,Illinois,Hardin,5947.444513
449,Illinois,Henderson,12869.63298
450,Illinois,Henry,4658.51056
451,Illinois,Iroquois,25927.16439
452,Illinois,Jackson,4005.991514
453,Illinois,Jasper,6780.39671
454,Illinois,Jefferson,7823.249823
455,Illinois,Jersey,8456.272898
456,Illinois,Johnson,4748.66392
457,Illinois,Kane,3904.913576
458,Illinois,Kankakee,5336.65489
459,Illinois,Kendall,5926.938606
460,Illinois,Knox,6014.685814
461,Illinois,Lake,8141.781695
462,Illinois,Lawrence,5511.032627
463,Illinois,Lee,4759.723125
464,Illinois,Livingston,4760.492038
465,Illinois,Logan,5289.867872
466,Illinois,Macon,4333.156288
467,Illinois,Macoupin,10748.50696
468,Illinois,Madison,5872.954545
469,Illinois,Marion,4590.371232
470,Illinois,Marshall,8038.234342
471,Illinois,Mason,4609.318076
472,Illinois,Massac,7255.657278
473,Illinois,McDonough,4495.263609
474,Illinois,McHenry,19362.49027
475,Illinois,McLean,6464.017622
476,Illinois,Menard,8400.95263
477,Illinois,Mercer,5246.060785
478,Illinois,Monroe,5686.841799
479,Illinois,Montgomery,10610.97073
480,Illinois,Morgan,4857.436882
481,Illinois,Moultrie,5959.648368
482,Illinois,Ogle,7999.58049
483,Illinois,Peoria,5887.278158
484,Illinois,Perry,4909.899674
485,Illinois,Piatt,5902.731689
486,Illinois,Pike,4921.577976
487,Illinois,Pope,5279.670012
488,Illinois,Pulaski,3606.744938
489,Illinois,Putnam,6008.689141
490,Illinois,Randolph,5830.08122
491,Illinois,Richland,4819.576926
492,Illinois,Rock Island,4587.804564
493,Illinois,Saline,20105.58471
494,Illinois,Sangamon,5563.404755
495,Illinois,Schuyler,18385.09887
496,Illinois,Scott,17004.12981
497,Illinois,Shelby,7943.234765
498,Illinois,Stark,5048.298753
499,Illinois,Stephenson,5212.613083
500,Illinois,Tazewell,5317.674576
501,Illinois,Union,6672.186947
502,Illinois,Vermilion,6482.857921
503,Illinois,Wabash,5411.136498
504,Illinois,Warren,5368.727949
505,Illinois,Washington,4288.425063
506,Illinois,Wayne,4106.428018
507,Illinois,White,5883.408703
508,Illinois,Whiteside,8613.556293
509,Illinois,Will,5854.053965
510,Illinois,Williamson,6859.024246
511,Illinois,Winnebago,5976.622597
512,Illinois,Woodford,1710.066808
513,Iowa,Adair,6924.773003
514,Iowa,Adams,14528.91286
515,Iowa,Allamakee,4488.777186
516,Iowa,Appanoose,7056.184617
517,Iowa,Audubon,5145.80385
518,Iowa,Benton,5229.920476
519,Iowa,Black Hawk,5397.430561
520,Iowa,Boone,4395.148998
521,Iowa,Bremer,6524.114637
522,Iowa,Buchanan,9367.037724
523,Iowa,Buena Vista,7079.146677
524,Iowa,Butler,6047.949551
525,Iowa,Calhoun,21984.93106
526,Iowa,Carroll,5194.192443
527,Iowa,Cass,10233.46621
528,Iowa,Cedar,4005.461574
529,Iowa,Cerro Gordo,4865.727708
530,Iowa,Cherokee,3001.178125
531,Iowa,Chickasaw,10963.68928
532,Iowa,Clarke,5340.567712
533,Iowa,Clay,3924.552696
534,Iowa,Clayton,5157.832412
535,Iowa,Clinton,3549.187417
536,Iowa,Crawford,5863.39088
537,Iowa,Dallas,6565.314822
538,Iowa,Davis,15152.22696
539,Iowa,Decatur,5609.009763
540,Iowa,Delaware,6449.290489
541,Iowa,Des Moines,6060.662645
542,Iowa,Dickinson,7024.467927
543,Iowa,Dubuque,4155.619735
544,Iowa,Emmet,6006.337547
545,Iowa,Fayette,8312.7296
546,Iowa,Floyd,4033.623539
547,Iowa,Franklin,5046.903427
548,Iowa,Fremont,4895.419317
549,Iowa,Greene,5332.827379
550,Iowa,Grundy,3764.209459
551,Iowa,Guthrie,4949.844203
552,Iowa,Hamilton,11234.46986
553,Iowa,Hancock,5470.976324
554,Iowa,Hardin,9463.703034
555,Iowa,Harrison,3801.504259
556,Iowa,Henry,5124.512141
557,Iowa,Howard,5840.577418
558,Iowa,Humboldt,5865.100193
559,Iowa,Ida,3909.734839
560,Iowa,Iowa,12325.98047
561,Iowa,Jackson,8648.869932
562,Iowa,Jasper,7549.305395
563,Iowa,Jefferson,6152.84167
564,Iowa,Johnson,4763.691188
565,Iowa,Jones,5946.376204
566,Iowa,Keokuk,3821.166613
567,Iowa,Kossuth,10780.92818
568,Iowa,Lee,4023.310532
569,Iowa,Linn,4443.301606
570,Iowa,Louisa,5207.32454
571,Iowa,Lucas,4912.727553
572,Iowa,Lyon,3953.225789
573,Iowa,Madison,3510.662391
574,Iowa,Mahaska,3188.411345
575,Iowa,Marion,5859.221327
576,Iowa,Marshall,4786.736418
577,Iowa,Mills,5134.773781
578,Iowa,Mitchell,5068.783186
579,Iowa,Monona,10484.47944
580,Iowa,Monroe,5248.887208
581,Iowa,Montgomery,6607.305264
582,Iowa,Muscatine,4775.461108
583,Iowa,Osceola,4891.118787
584,Iowa,Page,9004.75583
585,Iowa,Palo Alto,6036.619545
586,Iowa,Plymouth,6097.687144
587,Iowa,Pocahontas,5497.791829
588,Iowa,Polk,4120.892218
589,Iowa,Pottawattamie,7454.383666
590,Iowa,Poweshiek,6221.661386
591,Iowa,Ringgold,10927.23445
592,Iowa,Sac,3934.822049
593,Iowa,Scott,3729.317994
594,Iowa,Shelby,5082.551654
595,Iowa,Sioux,8641.581118
596,Iowa,Story,6866.808409
597,Iowa,Tama,5575.91601
598,Iowa,Taylor,4864.719815
599,Iowa,Union,5799.311133
600,Iowa,Van Buren,8953.696077
601,Iowa,Wapello,6244.879798
602,Iowa,Warren,13724.04673
603,Iowa,Washington,5635.943941
604,Iowa,Wayne,5657.640629
605,Iowa,Webster,5294.408877
606,Iowa,Winnebago,4442.460918
607,Iowa,Winneshiek,4598.489295
608,Iowa,Woodbury,5255.384179
609,Iowa,Worth,6543.040137
610,Iowa,Wright,5012.573272
611,Kentucky,Adair,5581.764658
612,Kentucky,Allen,7599.198557
613,Kentucky,Anderson,5474.630474
614,Kentucky,Ballard,8432.339728
615,Kentucky,Barren,6881.676761
616,Kentucky,Bath,5282.397882
617,Kentucky,Bell,6346.177698
618,Kentucky,Boone,3965.000864
619,Kentucky,Bourbon,5290.019165
620,Kentucky,Boyd,4217.357794
621,Kentucky,Boyle,7437.538242
622,Kentucky,Bracken,5860.062374
623,Kentucky,Breathitt,8651.283328
624,Kentucky,Breckinridge,5734.664356
625,Kentucky,Bullitt,4450.656281
626,Kentucky,Butler,6986.669288
627,Kentucky,Caldwell,4859.840435
628,Kentucky,Calloway,5167.713677
629,Kentucky,Campbell,4367.921427
630,Kentucky,Carlisle,9669.415184
631,Kentucky,Carroll,6039.03125
632,Kentucky,Carter,6103.247594
633,Kentucky,Casey,4960.204981
634,Kentucky,Christian,2956.19932
635,Kentucky,Clark,10796.73004
636,Kentucky,Clay,5613.783971
637,Kentucky,Clinton,6813.190937
638,Kentucky,Crittenden,7653.044506
639,Kentucky,Cumberland,2102.305402
640,Kentucky,Daviess,6237.514123
641,Kentucky,Edmonson,16182.19441
642,Kentucky,Elliott,6466.205889
643,Kentucky,Estill,19506.62974
644,Kentucky,Fayette,25356.36301
645,Kentucky,Fleming,5129.461937
646,Kentucky,Floyd,4782.36698
647,Kentucky,Franklin,4419.648016
648,Kentucky,Fulton,5567.791812
649,Kentucky,Gallatin,5528.604806
650,Kentucky,Garrard,4707.479599
651,Kentucky,Grant,9983.781718
652,Kentucky,Graves,5258.860622
653,Kentucky,Grayson,5838.320731
654,Kentucky,Green,23939.53501
655,Kentucky,Greenup,4320.832729
656,Kentucky,Hancock,8898.824387
657,Kentucky,Hardin,8167.928291
658,Kentucky,Harlan,9668.469316
659,Kentucky,Harrison,5949.096673
660,Kentucky,Hart,5149.653156
661,Kentucky,Henderson,5444.967084
662,Kentucky,Henry,7413.662963
663,Kentucky,Hickman,7328.771383
664,Kentucky,Hopkins,7929.105823
665,Kentucky,Jackson,7219.262018
666,Kentucky,Jefferson,4911.048936
667,Kentucky,Jessamine,4859.128004
668,Kentucky,Johnson,5829.647088
669,Kentucky,Kenton,4155.984138
670,Kentucky,Knott,3332.907502
671,Kentucky,Knox,3944.926149
672,Kentucky,LaRue,4567.087601
673,Kentucky,Laurel,5348.100099
674,Kentucky,Lawrence,5756.538491
675,Kentucky,Lee,8721.815036
676,Kentucky,Leslie,3812.516752
677,Kentucky,Letcher,5234.356863
678,Kentucky,Lewis,10765.08083
679,Kentucky,Lincoln,153879.0735
680,Kentucky,Livingston,4461.886455
681,Kentucky,Logan,4862.281416
682,Kentucky,Lyon,4672.315617
683,Kentucky,Madison,5032.447686
684,Kentucky,Magoffin,6259.802793
685,Kentucky,Marion,7579.865333
686,Kentucky,Marshall,4786.620916
687,Kentucky,Martin,5012.423708
688,Kentucky,Mason,6744.68857
689,Kentucky,McCracken,7982.548267
690,Kentucky,McCreary,6835.758543
691,Kentucky,McLean,6090.318543
692,Kentucky,Meade,5058.029927
693,Kentucky,Menifee,4676.457814
694,Kentucky,Mercer,4680.881668
695,Kentucky,Metcalfe,5863.316299
696,Kentucky,Monroe,7290.483655
697,Kentucky,Montgomery,4803.525887
698,Kentucky,Morgan,5048.265254
699,Kentucky,Muhlenberg,5044.52687
700,Kentucky,Nelson,9119.257613
701,Kentucky,Nicholas,6694.518212
702,Kentucky,Ohio,15136.67696
703,Kentucky,Oldham,5053.070121
704,Kentucky,Owen,5589.282532
705,Kentucky,Owsley,4440.634151
706,Kentucky,Pendleton,5091.319565
707,Kentucky,Perry,4841.543266
708,Kentucky,Pike,23881.63606
709,Kentucky,Powell,3882.160737
710,Kentucky,Pulaski,5017.654545
711,Kentucky,Robertson,5478.271232
712,Kentucky,Rockcastle,5669.666028
713,Kentucky,Rowan,4511.251467
714,Kentucky,Russell,6002.664461
715,Kentucky,Scott,5407.952986
716,Kentucky,Shelby,6428.345262
717,Kentucky,Simpson,12665.69894
718,Kentucky,Spencer,7561.308779
719,Kentucky,Taylor,4531.554746
720,Kentucky,Todd,7548.328486
721,Kentucky,Trigg,7185.546998
722,Kentucky,Trimble,4537.757652
723,Kentucky,Union,5835.936738
724,Kentucky,Warren,5434.974625
725,Kentucky,Washington,6462.835162
726,Kentucky,Wayne,5073.043723
727,Kentucky,Webster,6444.849391
728,Kentucky,Whitley,6490.978531
729,Kentucky,Wolfe,4431.383122
730,Kentucky,Woodford,11442.98299
731,Louisiana,Acadia,13746.95064
732,Louisiana,Allen,5347.91933
733,Louisiana,Ascension,4593.563356
734,Louisiana,Assumption,4094.370436
735,Louisiana,Avoyelles,4395.29588
736,Louisiana,Beauregard,4269.509353
737,Louisiana,Bienville,4438.335999
738,Louisiana,Bossier,98.31785991
739,Louisiana,Caddo,7270.022995
740,Louisiana,Calcasieu,5835.317313
741,Louisiana,Caldwell,6540.834475
742,Louisiana,Cameron,5548.146587
743,Louisiana,Catahoula,5010.023106
744,Louisiana,Claiborne,4289.71357
745,Louisiana,Concordia,8263.41635
746,Louisiana,East Baton Rouge,4348.958227
747,Louisiana,East Carroll,5679.606281
748,Louisiana,East Feliciana,8995.032702
749,Louisiana,Evangeline,4868.322754
750,Louisiana,Franklin,6358.410404
751,Louisiana,Grant,7905.891437
752,Louisiana,Iberia,5147.11189
753,Louisiana,Iberville,4843.396053
754,Louisiana,Jackson,3635.564949
755,Louisiana,Jefferson,6771.407998
756,Louisiana,Lafayette,5815.097428
757,Louisiana,Lafourche,4174.298303
758,Louisiana,Lincoln,21583.15263
759,Louisiana,Livingston,6932.928362
760,Louisiana,Madison,7092.176632
761,Louisiana,Morehouse,4219.697587
762,Louisiana,Natchitoches,6366.77238
763,Louisiana,Orleans,8827.210878
764,Louisiana,Ouachita,9362.472427
765,Louisiana,Plaquemines,5990.887529
766,Louisiana,Pointe Coupee,14039.09204
