SN,STATE,COUNTY,VOTES
0,Alabama,Autauga,16254.34548
1,Alabama,Baldwin,16349.46458
2,Alabama,Barbour,15054.66795
3,Alabama,Bibb,14852.49275
4,Alabama,Blount,9600.966361
5,Alabama,Bullock,17739.07769
6,Alabama,Butler,8325.481208
7,Alabama,Calhoun,12064.38156
8,Alabama,Chambers,10259.66994
9,Alabama,Cherokee,9090.240207
10,Alabama,Chilton,10781.19778
11,Alabama,Choctaw,6077.147348
12,Alabama,Clarke,7539.031618
13,Alabama,Clay,8077.621223
14,Alabama,Cleburne,7893.562059
15,Alabama,Coffee,9900.866014
16,Alabama,Colbert,8827.629428
17,Alabama,Conecuh,9443.960955
18,Alabama,Coosa,9778.08744
19,Alabama,Covington,8088.668585
20,Alabama,Crenshaw,8177.67073
21,Alabama,Cullman,8030.176462
22,Alabama,Dale,9108.253035
23,Alabama,Dallas,14125.70396
24,Alabama,Elmore,10247.23777
25,Alabama,Escambia,8934.928167
26,Alabama,Etowah,8043.271465
27,Alabama,Fayette,7408.63069
28,Alabama,Franklin,9450.892743
29,Alabama,Geneva,10502.77364
30,Alabama,Greene,7582.983878
31,Alabama,Hale,9163.380308
32,Alabama,Henry,19764.16745
33,Alabama,Houston,8578.862749
34,Alabama,Jackson,6765.306538
35,Alabama,Jefferson,7944.235755
36,Alabama,Lamar,8681.459012
37,Alabama,Lauderdale,12546.88546
38,Alabama,Lawrence,16510.92757
39,Alabama,Lee,11687.91865
40,Alabama,Limestone,8870.576966
41,Alabama,Lowndes,9893.024266
42,Alabama,Macon,7501.090075
43,Alabama,Madison,12543.94758
44,Alabama,Marengo,6120.144928
45,Alabama,Marion,10066.14735
46,Alabama,Marshall,7159.653607
47,Alabama,Mobile,7841.278714
48,Alabama,Monroe,8031.612403
49,Alabama,Montgomery,30375.03332
50,Alabama,Morgan,6144.134625
51,Alabama,Perry,17323.60677
52,Alabama,Pickens,7099.070761
53,Alabama,Pike,14582.42474
54,Alabama,Randolph,8329.377175
55,Alabama,Russell,9930.131889
56,Alabama,Shelby,9452.720299
57,Alabama,Sumter,6695.147987
58,Alabama,Talladega,21410.78361
59,Alabama,Tallapoosa,8711.521758
60,Alabama,Tuscaloosa,11415.23043
61,Alabama,Walker,6363.773542
62,Alabama,Washington,9140.857394
63,Alabama,Wilcox,10975.67813
64,Alabama,Winston,8381.084394
65,Arizona,Apache,12630.50023
66,Arizona,Cochise,36260.7848
67,Arizona,Coconino,8323.818064
68,Arizona,Gila,10067.9104
69,Arizona,Graham,9650.285133
70,Arizona,Greenlee,8943.348234
71,Arizona,La Paz,10193.1264
72,Arizona,Maricopa,11247.77615
73,Arizona,Mohave,20498.18197
74,Arizona,Navajo,54305.16626
75,Arizona,Pima,5763.031753
76,Arizona,Pinal,12010.20085
77,Arizona,Santa Cruz,7323.536671
78,Arizona,Yavapai,7657.499012
79,Arizona,Yuma,8838.858762
80,Arkansas,Arkansas,14339.31013
81,Arkansas,Ashley,9118.173542
82,Arkansas,Baxter,7861.284636
83,Arkansas,Benton,9568.88664
84,Arkansas,Boone,21209.42092
85,Arkansas,Bradley,8607.390825
86,Arkansas,Calhoun,8103.209276
87,Arkansas,Carroll,8023.733897
88,Arkansas,Chicot,9918.121903
89,Arkansas,Clark,8673.331199
90,Arkansas,Clay,26812.36433
91,Arkansas,Cleburne,10170.37388
92,Arkansas,Cleveland,10089.56139
93,Arkansas,Columbia,9176.001878
94,Arkansas,Conway,11196.49606
95,Arkansas,Craighead,9743.230402
96,Arkansas,Crawford,17634.21133
97,Arkansas,Crittenden,12971.95306
98,Arkansas,Cross,15861.21908
99,Arkansas,Dallas,7814.456514
100,Arkansas,Desha,21154.83908
101,Arkansas,Drew,36980.36539
102,Arkansas,Faulkner,8598.279137
103,Arkansas,Franklin,8585.236291
104,Arkansas,Fulton,7768.59586
105,Arkansas,Garland,10641.33376
106,Arkansas,Grant,7887.227343
107,Arkansas,Greene,10549.72596
108,Arkansas,Hempstead,15132.95458
109,Arkansas,Hot Spring,11147.14336
110,Arkansas,Howard,9192.604413
111,Arkansas,Independence,8458.2343
112,Arkansas,Izard,7156.684643
113,Arkansas,Jackson,7887.518343
114,Arkansas,Jefferson,12529.97484
115,Arkansas,Johnson,9598.068836
116,Arkansas,Lafayette,9126.486524
117,Arkansas,Lawrence,11031.59702
118,Arkansas,Lee,11135.72841
119,Arkansas,Lincoln,7920.224296
120,Arkansas,Little River,8168.366773
121,Arkansas,Logan,9125.628746
122,Arkansas,Lonoke,10035.91174
123,Arkansas,Madison,13201.62218
124,Arkansas,Marion,10664.78019
125,Arkansas,Miller,6771.984767
126,Arkansas,Mississippi,23324.72893
127,Arkansas,Monroe,16018.69688
128,Arkansas,Montgomery,17078.4639
129,Arkansas,Nevada,15325.40411
130,Arkansas,Newton,9546.367806
131,Arkansas,Ouachita,8547.552214
132,Arkansas,Perry,9270.27283
133,Arkansas,Phillips,8650.40788
134,Arkansas,Pike,11007.59958
135,Arkansas,Poinsett,9144.19899
136,Arkansas,Polk,9794.769454
137,Arkansas,Pope,8977.793487
138,Arkansas,Prairie,8985.623267
139,Arkansas,Pulaski,18216.52143
140,Arkansas,Randolph,8392.71621
141,Arkansas,Saline,10012.3295
142,Arkansas,Scott,8768.17
143,Arkansas,Searcy,9807.868719
144,Arkansas,Sebastian,13519.0862
145,Arkansas,Sevier,28545.63591
146,Arkansas,Sharp,10026.24614
147,Arkansas,Stone,18371.37839
148,Arkansas,Union,7379.334293
149,Arkansas,Van Buren,9921.728686
150,Arkansas,Washington,10155.10225
151,Arkansas,White,9171.472777
152,Arkansas,Woodruff,8384.446375
153,Arkansas,Yell,10518.07015
154,Florida,Alachua,9294.431783
155,Florida,Baker,13311.05927
156,Florida,Bay,7119.952544
157,Florida,Bradford,7910.206502
158,Florida,Brevard,5638.557432
159,Florida,Broward,9044.9805
160,Florida,Calhoun,7812.014538
161,Florida,Charlotte,8334.191871
162,Florida,Citrus,32861.6641
163,Florida,Clay,9341.632522
164,Florida,Collier,9188.875282
165,Florida,Columbia,11662.53
166,Florida,Dixie,8891.577846
167,Florida,Duval,10446.78071
168,Florida,Escambia,9495.723384
169,Florida,Flagler,7950.946112
170,Florida,Franklin,7824.546445
171,Florida,Gadsden,6290.281487
172,Florida,Gilchrist,12147.42004
173,Florida,Glades,10432.66669
174,Florida,Gulf,8865.594936
175,Florida,Hamilton,9822.105771
176,Florida,Hardee,8945.465234
177,Florida,Hendry,12784.31175
178,Florida,Hernando,10152.54512
179,Florida,Highlands,7586.091301
180,Florida,Hillsborough,7532.428284
181,Florida,Holmes,7002.946875
182,Florida,Indian River,8212.657724
183,Florida,Jackson,7916.01413
184,Florida,Jefferson,6814.612368
185,Florida,Lafayette,7491.825105
186,Florida,Lake,7168.775245
187,Florida,Lee,6299.04486
188,Florida,Leon,9373.32285
189,Florida,Levy,8743.649814
190,Florida,Liberty,9889.446243
191,Florida,Madison,10705.67908
192,Florida,Manatee,8510.2557
193,Florida,Marion,9406.441703
194,Florida,Martin,41125.95126
195,Florida,Miami-Dade,7451.815107
196,Florida,Monroe,11195.51853
197,Florida,Nassau,5503.804833
198,Florida,Okeechobee,11032.89946
199,Florida,Orange,8507.400188
200,Florida,Osceola,9496.062196
201,Florida,Palm Beach,6646.915485
202,Florida,Pasco,74110.77675
203,Florida,Pinellas,6795.798958
204,Florida,Polk,9925.015834
205,Florida,Putnam,10414.62534
206,Florida,Santa Rosa,12239.46882
207,Florida,Sarasota,7347.766808
208,Florida,Seminole,8993.708875
209,Florida,Sumter,8328.430308
210,Florida,Suwannee,10415.41689
211,Florida,Taylor,13935.26435
212,Florida,Union,10928.09437
213,Florida,Volusia,10467.19106
214,Florida,Wakulla,13310.74302
215,Florida,Walton,8934.454016
216,Florida,Washington,9264.985932
217,Georgia,Appling,9055.165606
218,Georgia,Atkinson,9836.978702
219,Georgia,Bacon,10185.66455
220,Georgia,Baker,8350.821185
221,Georgia,Baldwin,10361.65613
222,Georgia,Banks,9482.341819
223,Georgia,Barrow,5790.087559
224,Georgia,Bartow,9619.471223
225,Georgia,Ben Hill,8586.531943
226,Georgia,Berrien,8394.214267
227,Georgia,Bibb,10531.75588
228,Georgia,Bleckley,9338.657948
229,Georgia,Brantley,12357.98911
230,Georgia,Brooks,9032.095889
231,Georgia,Bryan,6436.275292
232,Georgia,Bulloch,9005.104073
233,Georgia,Burke,11343.94538
234,Georgia,Butts,9373.462759
235,Georgia,Calhoun,10273.60023
236,Georgia,Camden,8879.234144
237,Georgia,Candler,8342.558567
238,Georgia,Carroll,10350.33721
239,Georgia,Catoosa,10364.11334
240,Georgia,Charlton,10551.17648
241,Georgia,Chatham,7716.22258
242,Georgia,Chattahoochee,9147.099376
243,Georgia,Chattooga,8136.992066
244,Georgia,Cherokee,13087.98175
245,Georgia,Clarke,10027.12288
246,Georgia,Clay,6963.103595
247,Georgia,Clayton,10995.59714
248,Georgia,Clinch,8737.290981
249,Georgia,Cobb,9966.256761
250,Georgia,Coffee,6402.386909
251,Georgia,Colquitt,7402.358165
252,Georgia,Columbia,9188.208221
253,Georgia,Cook,11798.94824
254,Georgia,Coweta,8366.587332
255,Georgia,Crawford,8889.345301
256,Georgia,Crisp,22866.2762
257,Georgia,Dade,11281.49205
258,Georgia,Dawson,29987.67606
259,Georgia,Decatur,17348.98161
260,Georgia,Dodge,9154.532452
261,Georgia,Dooly,11545.77018
262,Georgia,Dougherty,8679.455071
263,Georgia,Douglas,7180.336132
264,Georgia,Early,9646.055376
265,Georgia,Echols,8957.271303
266,Georgia,Effingham,24163.58958
267,Georgia,Elbert,9727.399691
268,Georgia,Emanuel,6485.418744
269,Georgia,Evans,7015.995723
270,Georgia,Fannin,7934.248549
271,Georgia,Fayette,8541.156005
272,Georgia,Floyd,8567.633865
273,Georgia,Forsyth,5844.647296
274,Georgia,Franklin,7493.766486
275,Georgia,Fulton,10009.9059
276,Georgia,Gilmer,9223.194592
277,Georgia,Glascock,7343.737385
278,Georgia,Glynn,8071.225981
279,Georgia,Gordon,6889.106795
280,Georgia,Grady,8202.684251
281,Georgia,Greene,8173.686925
282,Georgia,Gwinnett,8667.28585
283,Georgia,Habersham,11133.14548
284,Georgia,Hall,7395.49352
285,Georgia,Hancock,8525.035827
286,Georgia,Haralson,23566.97096
287,Georgia,Harris,8663.462789
288,Georgia,Hart,15587.61055
289,Georgia,Heard,9735.089345
290,Georgia,Henry,8162.42191
291,Georgia,Houston,9438.242858
292,Georgia,Irwin,41515.41162
293,Georgia,Jackson,1189.715605
294,Georgia,Jasper,8519.543283
295,Georgia,Jeff Davis,8737.778334
296,Georgia,Jefferson,10394.80443
297,Georgia,Jenkins,6943.882035
298,Georgia,Johnson,7010.588436
299,Georgia,Jones,10358.3247
300,Georgia,Lamar,8871.371695
301,Georgia,Lanier,7112.233112
302,Georgia,Laurens,14581.85983
303,Georgia,Lee,11333.75199
304,Georgia,Liberty,6327.049044
305,Georgia,Lincoln,16340.08546
306,Georgia,Long,10616.3304
307,Georgia,Lowndes,7143.514984
308,Georgia,Lumpkin,8720.583497
309,Georgia,Macon,11955.58562
310,Georgia,Madison,8237.851266
311,Georgia,Marion,34140.80659
312,Georgia,McDuffie,11551.98448
313,Georgia,McIntosh,6567.608291
314,Georgia,Meriwether,9297.824362
315,Georgia,Miller,10018.22789
316,Georgia,Mitchell,9146.255739
317,Georgia,Monroe,12339.22059
318,Georgia,Montgomery,9192.238754
319,Georgia,Morgan,7672.243542
320,Georgia,Murray,10837.61146
321,Georgia,Muscogee,12291.73235
322,Georgia,Newton,9151.085012
323,Georgia,Oconee,8504.197298
324,Georgia,Oglethorpe,8542.423159
325,Georgia,Paulding,12040.97007
326,Georgia,Peach,9033.820309
327,Georgia,Pickens,87187.24399
328,Georgia,Pierce,14716.55568
329,Georgia,Pike,28580.11277
330,Georgia,Polk,10903.02062
331,Georgia,Pulaski,7732.396372
332,Georgia,Putnam,18081.81295
333,Georgia,Quitman,8765.14367
334,Georgia,Rabun,8912.905533
335,Georgia,Randolph,20290.03315
336,Georgia,Richmond,9954.86116
337,Georgia,Rockdale,8131.6933
338,Georgia,Schley,12153.47548
339,Georgia,Screven,10904.72028
340,Georgia,Seminole,9885.636843
341,Georgia,Spalding,12136.49773
342,Georgia,Stephens,4187.008574
343,Georgia,Stewart,9552.395002
344,Georgia,Sumter,8934.965777
345,Georgia,Talbot,18942.97723
346,Georgia,Taliaferro,7397.071075
347,Georgia,Tattnall,16943.59129
348,Georgia,Taylor,7495.127099
349,Georgia,Telfair,7859.976977
350,Georgia,Terrell,11474.4416
351,Georgia,Thomas,9929.079638
352,Georgia,Tift,10315.73135
353,Georgia,Toombs,8037.255873
354,Georgia,Towns,10023.05173
355,Georgia,Treutlen,8253.753117
356,Georgia,Troup,8264.378053
357,Georgia,Turner,7588.584371
358,Georgia,Twiggs,11576.48912
359,Georgia,Union,9279.362886
360,Georgia,Upson,8180.006453
361,Georgia,Walker,14946.25724
362,Georgia,Walton,12001.02806
363,Georgia,Ware,8501.625536
364,Georgia,Warren,8792.324081
365,Georgia,Washington,26319.39257
366,Georgia,Wayne,10773.99559
367,Georgia,Webster,7984.976446
368,Georgia,Wheeler,9732.997608
369,Georgia,White,8468.106571
370,Georgia,Whitfield,8562.345601
371,Georgia,Wilcox,8970.923025
372,Georgia,Wilkes,9282.058761
373,Georgia,Wilkinson,10731.3303
374,Georgia,Worth,10463.66463
375,Idaho,Ada,11263.97162
376,Idaho,Adams,9211.20955
377,Idaho,Bannock,42894.1771
378,Idaho,Bear Lake,9378.224269
379,Idaho,Benewah,27908.04779
380,Idaho,Bingham,8752.349285
381,Idaho,Blaine,6088.481572
382,Idaho,Boise,14327.01308
383,Idaho,Bonner,9427.584814
384,Idaho,Bonneville,9134.535584
385,Idaho,Boundary,11662.52062
386,Idaho,Butte,6890.888553
387,Idaho,Camas,9886.498778
388,Idaho,Canyon,7535.597523
389,Idaho,Caribou,26661.30917
390,Idaho,Cassia,18548.60927
391,Idaho,Clark,8907.370916
392,Idaho,Clearwater,7701.485875
393,Idaho,Custer,9897.16356
394,Idaho,Elmore,10256.02538
395,Idaho,Franklin,10951.11313
396,Idaho,Fremont,6599.170352
397,Idaho,Gem,11301.81109
398,Idaho,Gooding,9301.326011
399,Idaho,Jefferson,18251.61073
400,Idaho,Jerome,6434.043177
401,Idaho,Kootenai,9867.15051
402,Idaho,Latah,9916.187384
403,Idaho,Lemhi,8390.314199
404,Idaho,Lewis,22725.12726
405,Idaho,Lincoln,9312.214708
406,Idaho,Madison,8293.892007
407,Idaho,Minidoka,9729.51226
408,Idaho,Nez Perce,9694.551663
409,Idaho,Oneida,9806.337447
410,Idaho,Owyhee,6565.659398
411,Idaho,Payette,9230.237053
412,Idaho,Power,7015.514236
413,Idaho,Shoshone,9733.734728
414,Idaho,Teton,10792.00424
415,Idaho,Twin Falls,9878.39311
416,Idaho,Valley,7647.310902
417,Idaho,Washington,21934.86134
418,Illinois,Adams,6386.966604
419,Illinois,Alexander,8765.106985
420,Illinois,Bond,8064.742686
421,Illinois,Boone,10911.53803
422,Illinois,Brown,8599.272984
423,Illinois,Bureau,42534.19922
424,Illinois,Calhoun,10039.35779
425,Illinois,Carroll,8732.499848
426,Illinois,Cass,9902.627629
427,Illinois,Champaign,8879.978417
428,Illinois,Christian,34292.48912
429,Illinois,Clark,12793.9959
430,Illinois,Clay,10252.87056
431,Illinois,Clinton,11139.30242
432,Illinois,Coles,38285.50265
433,Illinois,Crawford,12663.19482
434,Illinois,Cumberland,9437.854389
435,Illinois,Douglas,8685.587983
436,Illinois,Edgar,10463.00799
437,Illinois,Edwards,9991.635228
438,Illinois,Effingham,8599.143402
439,Illinois,Fayette,9805.463815
440,Illinois,Ford,9421.662039
441,Illinois,Franklin,9387.173314
442,Illinois,Fulton,31127.12482
443,Illinois,Gallatin,8151.968268
444,Illinois,Greene,9148.219351
445,Illinois,Grundy,5517.596803
446,Illinois,Hamilton,8728.480096
447,Illinois,Hancock,8354.735987
448,Illinois,Hardin,12781.56789
449,Illinois,Henderson,9939.517358
450,Illinois,Henry,11718.15681
451,Illinois,Iroquois,9932.039747
452,Illinois,Jackson,8364.816043
453,Illinois,Jasper,6575.031373
454,Illinois,Jefferson,8345.661103
455,Illinois,Jersey,13123.95599
