,0,1,2
64,Alabama,Winston,1602.7122056123096
1578,Texas,Hardin,1574.5089813385234
573,Iowa,Madison,1635.2121391084509
320,Georgia,Murray,1780.2829408403602
1805,Virginia,Giles,1587.0288759207303
443,Illinois,Gallatin,1863.8320882240675
929,Mississippi,Quitman,2654.234293273225
625,Kentucky,Bullitt,1603.709580237895
553,Iowa,Hancock,1661.0701119115624
1511,Texas,Camp,1602.4520224913822
63,Alabama,Wilcox,158553.74830505802
1529,Texas,Coryell,1601.0683686194284
1477,Tennessee,White,1599.5344473679463
323,Georgia,Oconee,4092.364069710064
1389,Tennessee,Bledsoe,1959.2865610657345
25,Alabama,Escambia,3786.748464635271
526,Iowa,Carroll,1587.3795852131477
1613,Texas,King,2172.667659333232
561,Iowa,Jackson,1613.392466513386
541,Iowa,Des Moines,1563.150384929647
1884,New York,Clinton,2201.9186695379008
349,Georgia,Telfair,2072.0107868069795
1889,New York,Monroe,1602.174212253807
643,Kentucky,Estill,1758.267344445777
1134,North Carolina,McDowell,1629.8022740145077
983,Missouri,Dent,2074.6025284056404
1409,Tennessee,Fentress,2108.062730783133
1345,South Carolina,Barnwell,1641.9846971852462
1517,Texas,Childress,1860.971698749117
882,Mississippi,Claiborne,1754.3746984784261
51,Alabama,Perry,2681.3057789987843
977,Missouri,Cole,3005.313343978133
469,Illinois,Marion,1991.9763628512314
734,Louisiana,Assumption,1853.4468017458687
999,Missouri,Jasper,1562.4099493865078
861,Michigan,Presque Isle,1928.3039352440355
757,Louisiana,Lafourche,1682.7619500238002
527,Iowa,Cass,1878.8019880507256
1550,Texas,El Paso,1581.538692921107
1815,Virginia,Henry,2489.1945558148095
1597,Texas,Jack,1906.2825811461373
683,Kentucky,Madison,1579.1589902454164
1060,Nevada,Carson City,1707.0630998151526
1149,North Carolina,Pitt,1681.5236099957447
167,Florida,Duval,2136.5865481698493
1029,Missouri,Perry,1567.9394837364348
356,Georgia,Troup,1726.5868493002745
218,Georgia,Atkinson,32158.773011090558
1718,Texas,Wharton,1644.583681132218
71,Arizona,La Paz,14419.689634587365
797,Michigan,Baraga,1926.4387161718207
125,Arkansas,Miller,1597.3486217672084
1301,Oklahoma,Kiowa,1582.1418267273818
224,Georgia,Bartow,2539.9960875633833
1307,Oklahoma,Marshall,1579.3196857162982
181,Florida,Holmes,20555.032015263278
8,Alabama,Chambers,1959.413627123015
1037,Missouri,Ralls,1574.6231678088423
308,Georgia,Lumpkin,1593.7052466766445
706,Kentucky,Pendleton,1615.1824135294123
448,Illinois,Hardin,1743.2435479598014
1172,North Carolina,Wilkes,1828.6703607241116
314,Georgia,Meriwether,1600.5252689115812
410,Idaho,Owyhee,1573.1139484456965
1482,Texas,Angelina,1576.2940769516824
828,Michigan,Jackson,1608.6082944730308
1845,Virginia,Prince George,1569.009719467211
1476,Tennessee,Weakley,1563.4092083577727
657,Kentucky,Hardin,1985.5193150675332
1195,Ohio,Defiance,1597.7279975528897
1278,Oklahoma,Coal,2316.197232193669
899,Mississippi,Itawamba,1815.537234400045
634,Kentucky,Christian,1717.4207093927666
187,Florida,Lee,1790.1053261636625
1228,Ohio,Meigs,2903.895274486641
258,Georgia,Dawson,1569.674556898268
175,Florida,Hamilton,2282.6914405823727
1600,Texas,Jeff Davis,1928.9632698793744
1068,Nevada,Lander,2802.5799670491315
897,Mississippi,Humphreys,1917.6663213157663
439,Illinois,Fayette,1745.780460729008
1770,Vermont,Windham,1681.4215490373597
712,Kentucky,Rockcastle,1706.891261677874
1828,Virginia,Mathews,2050.1938631297307
216,Florida,Washington,1583.3491679169263
684,Kentucky,Magoffin,1582.5838588788636
1013,Missouri,Marion,48898.75153654455
9,Alabama,Cherokee,2005.9031175149785
1678,Texas,Rusk,11199.61769419431
470,Illinois,Marshall,1714.739429950781
1722,Texas,Willacy,4247.214661998454
867,Michigan,Tuscola,2006.3726316199031
78,Arizona,Yavapai,2269.9323230337964
1891,New York,Queens,1917.0767590464725
747,Louisiana,East Carroll,16641.156588665315
716,Kentucky,Shelby,1647.3425821592064
1735,Utah,Carbon,1830.4234912316388
267,Georgia,Elbert,1739.1247516913018
1048,Missouri,Stoddard,1790.3821214689815
1725,Texas,Winkler,1586.6680998291586
1637,Texas,McCulloch,8843.671470583071
367,Georgia,Webster,1619.3128962869202
910,Mississippi,Lee,4448.07956304278
1440,Tennessee,Marion,1605.9025649539485
1442,Tennessee,Maury,1657.9358035121854
1717,Texas,Webb,4059.5825785738607
641,Kentucky,Edmonson,1636.7915396392407
1711,Texas,Van Zandt,1897.0319650335778
1180,Ohio,Athens,1751.707876707463
1445,Tennessee,Meigs,2405.0301441661177
129,Arkansas,Nevada,1627.482680527167
1257,Ohio,Vinton,1575.3361444099223
257,Georgia,Dade,1916.8488582851812
1223,Ohio,Lucas,2683.125735057219
403,Idaho,Lemhi,1728.5743336913915
805,Michigan,Charlevoix,2115.9413776746915
1064,Nevada,Elko,2357.8010918598798
477,Illinois,Mercer,1753.2347362713176
436,Illinois,Edgar,1674.915194349052
1432,Tennessee,Lake,2284.7003038168077
1202,Ohio,Gallia,2746.7257123576437
1598,Texas,Jackson,1633.1438040247258
53,Alabama,Pike,1685.968148108914
200,Florida,Osceola,1732.8311386105001
1724,Texas,Wilson,1672.719153648391
1161,North Carolina,Surry,2024.6856011771729
1374,South Carolina,McCormick,1747.0401755017251
32,Alabama,Henry,2559.120327946246
1052,Missouri,Texas,1599.3298689291623
1795,Virginia,Cumberland,1604.3467066006242
1016,Missouri,Miller,1786.0323100225194
1306,Oklahoma,Major,4000.0947684088205
1245,Ohio,Richland,1727.484396426212
1618,Texas,Lamb,2195.442160613253
964,Missouri,Caldwell,1564.6078494824042
1261,Ohio,Williams,1890.582115925531
873,Mississippi,Alcorn,2155.1788719206716
73,Arizona,Mohave,1742.0316592062766
875,Mississippi,Attala,2011.7043293995625
774,Louisiana,Union,1710.9905377632715
745,Louisiana,Concordia,1990.8524894360735
927,Mississippi,Pontotoc,1689.0106933131217
475,Illinois,McLean,9046.431401415346
1145,North Carolina,Pasquotank,2252.6359650792147
96,Arkansas,Crawford,1648.0540181447868
1744,Utah,Kane,1691.8968035186956
107,Arkansas,Greene,1584.9159091457975
1281,Oklahoma,Craig,1598.3472991653148
1761,Vermont,Addison,1724.2123198110285
1370,South Carolina,Lee,2958.6252928261183
449,Illinois,Henderson,1569.9338044874758
661,Kentucky,Henderson,2226.5472471625403
1780,Virginia,Bedford,2025.4177037393147
345,Georgia,Talbot,1566.8076009702042
1331,Oklahoma,Stephens,1677.5805040711712
373,Georgia,Wilkinson,3383.398637898971
1762,Vermont,Bennington,1904.6559276245828
1858,Virginia,Spotsylvania,1602.5448259927166
1540,Texas,Denton,2021.737838262875
632,Kentucky,Carter,1620.8290199505602
49,Alabama,Montgomery,2803.9039589258987
5,Alabama,Bullock,2531.5846873651476
7,Alabama,Calhoun,4020.6825128011906
416,Idaho,Valley,3987.6452726323528
847,Michigan,Missaukee,1814.769116772315
950,Mississippi,Yalobusha,1851.4605869219108
1176,Ohio,Adams,4175.879948535349
760,Louisiana,Madison,1577.000559074593
1636,Texas,Maverick,1914.6550807156455
1860,Virginia,Suffolk,1632.2571153755782
383,Idaho,Bonner,1648.1847142432116
1733,Utah,Box Elder,1817.9003929228084
1084,North Carolina,Bertie,1768.8355768047952
1865,Virginia,Warren,3033.5091155958157
1147,North Carolina,Perquimans,1790.7102751047294
385,Idaho,Boundary,1728.4006910302528
1386,Tennessee,Anderson,1689.0530306008566
1832,Virginia,Nelson,1661.6907410308884
1120,North Carolina,Henderson,1588.4251720515094
1212,Ohio,Hocking,1598.0718970964942
1585,Texas,Henderson,1562.7565303305041
866,Michigan,Shiawassee,2775.202357338234
1130,North Carolina,Lincoln,1943.6778985657638
1148,North Carolina,Person,2149.5873508862187
1608,Texas,Kendall,1660.0176337248806
454,Illinois,Jefferson,1730.331946721145
1378,South Carolina,Pickens,1593.8591005470962
1592,Texas,Howard,1918.0446938457078
936,Mississippi,Sunflower,4352.603674673794
1006,Missouri,Lewis,2089.0952047267606
1277,Oklahoma,Cleveland,1598.4297215245476
256,Georgia,Crisp,1599.3280295641352
388,Idaho,Canyon,1974.6791162132422
0,Alabama,Autauga,1630.9567821419066
744,Louisiana,Claiborne,1619.1024820703278
1010,Missouri,Macon,2031.5238206368142
1558,Texas,Fort Bend,2336.7042649901787
1328,Oklahoma,Rogers,1573.6197098870377
408,Idaho,Nez Perce,2548.599935808599
59,Alabama,Tallapoosa,1566.926134103363
1798,Virginia,Essex,1571.1627283788846
1700,Texas,Terry,3745.4555028689815
1596,Texas,Irion,1774.750206132195
239,Georgia,Catoosa,1589.0808974926317
339,Georgia,Screven,1997.8332237064158
203,Florida,Pinellas,1619.0295359546258
1695,Texas,Sutton,1730.1528517852907
1412,Tennessee,Giles,1612.3313926545443
1661,Texas,Parker,1762.8808536087424
818,Michigan,Grand Traverse,1601.4851889711185
879,Mississippi,Carroll,1592.899115555911
1639,Texas,McMullen,1572.6542743687044
771,Louisiana,Tangipahoa,1598.8752682553477
1085,North Carolina,Bladen,1586.2967357678158
660,Kentucky,Hart,1582.7691433690118
840,Michigan,Macomb,2435.764269459039
1738,Utah,Duchesne,1795.4696496175193
380,Idaho,Bingham,2005.2824860175624
906,Mississippi,Lamar,2441.53034401105
537,Iowa,Dallas,1713.163452151476
225,Georgia,Ben Hill,1579.253449117283
19,Alabama,Covington,1587.073018635958
710,Kentucky,Pulaski,1791.7469973603831
141,Arkansas,Saline,1610.2937509787334
1783,Virginia,Brunswick,1626.2798339366138
348,Georgia,Taylor,1703.7989428738515
552,Iowa,Hamilton,4932.116962627124
10,Alabama,Chilton,2502.7731101914537
1752,Utah,Sevier,1919.9822928205435
555,Iowa,Harrison,3854.710757789512
753,Louisiana,Iberville,1598.900475442016
741,Louisiana,Caldwell,1727.1668838300661
461,Illinois,Lake,1677.6198724303706
1431,Tennessee,Knox,2237.5334917845657
1750,Utah,San Juan,1742.653455359516
1206,Ohio,Hamilton,1667.905532772187
1110,North Carolina,Franklin,1885.38201005332
1429,Tennessee,Jefferson,1818.9396068497551
466,Illinois,Macon,1627.6521120394427
587,Iowa,Pocahontas,2196.2804213883605
1607,Texas,Kaufman,1659.811272135948
407,Idaho,Minidoka,1857.6682328870893
856,Michigan,Ontonagon,1566.975535742899
1166,North Carolina,Vance,1655.1782696736757
1376,South Carolina,Oconee,1657.9710349329807
62,Alabama,Washington,1718.597336769421
1105,North Carolina,Davie,1868.7837335299791
1714,Texas,Waller,1632.6076665762205
390,Idaho,Cassia,4897.034962664049
654,Kentucky,Green,1858.8981836316223
860,Michigan,Ottawa,1599.7837768580116
1061,Nevada,Churchill,3826.3659626909057
1357,South Carolina,Dorchester,2870.4383315784644
1115,North Carolina,Greene,1796.2029715247895
1090,North Carolina,Caldwell,1715.7467663365237
546,Iowa,Floyd,13459.438262744594
1824,Virginia,Loudoun,1779.5025223078205
1441,Tennessee,Marshall,1578.9674869673445
1644,Texas,Mills,1988.8785974792536
1503,Texas,Brooks,2243.3033846192166
1437,Tennessee,Loudon,1655.181313361858
580,Iowa,Monroe,1702.9580783454194
209,Florida,Sumter,1615.7449299896005
607,Iowa,Winneshiek,1881.6384706948747
1297,Oklahoma,Jefferson,1888.5294989930378
145,Arkansas,Sevier,1610.464451796542
1100,North Carolina,Columbus,1563.7187382145098
1657,Texas,Oldham,1650.2139656613278
702,Kentucky,Ohio,2120.820640064193
1400,Tennessee,Cocke,1572.8999045424164
424,Illinois,Calhoun,2223.8589959104793
518,Iowa,Benton,2133.7958359743084
881,Mississippi,Choctaw,1793.209905326337
612,Kentucky,Allen,1582.1857074940729
1444,Tennessee,McNairy,1601.988634690151
1377,South Carolina,Orangeburg,1656.663917200259
1255,Ohio,Union,2848.1638625331234
456,Illinois,Johnson,1804.9453238305357
1677,Texas,Runnels,3917.415240052633
1772,Virginia,Albemarle,1713.0084267282155
1560,Texas,Freestone,1923.6634130158077
1449,Tennessee,Morgan,1863.9404194089784
1877,New Hampshire,Merrimack,2122.663841922499
169,Florida,Flagler,3660.5530042540377
942,Mississippi,Union,1729.0139760034901
1552,Texas,Falls,2292.5687947501674
1562,Texas,Gaines,1634.8970824178518
1146,North Carolina,Pender,2405.302352425972
98,Arkansas,Cross,1952.0708834648299
1760,Utah,Weber,4281.43322969735
532,Iowa,Clarke,2332.5386066811416
1554,Texas,Fayette,2052.8133337171507
1237,Ohio,Ottawa,5465.175801134595
1368,South Carolina,Lancaster,1573.908214437949
77,Arizona,Santa Cruz,1610.1457966360413
1829,Virginia,Mecklenburg,1627.064854586081
1513,Texas,Cass,1571.0016813132493
1816,Virginia,Highland,1773.8826999690582
1887,New York,Franklin,1589.8141637577044
1170,North Carolina,Watauga,3752.398256112126
1819,Virginia,King and Queen,1702.9214529236222
226,Georgia,Berrien,1940.7442877664116
310,Georgia,Madison,2186.201956458003
635,Kentucky,Clark,1745.4083885876348
250,Georgia,Coffee,5544.016125458155
779,Louisiana,West Baton Rouge,2182.934786094451
101,Arkansas,Drew,1818.8528522994225
1332,Oklahoma,Texas,2933.7068015273294
1485,Texas,Armstrong,1951.2011730311092
913,Mississippi,Lowndes,1601.2661513850508
277,Georgia,Glascock,1577.3612554550505
1030,Missouri,Pettis,1756.166673428097
1399,Tennessee,Clay,1782.7141508262348
429,Illinois,Clark,1772.1656916846734
718,Kentucky,Spencer,2283.6326640476314
629,Kentucky,Campbell,1926.4542637249529
1483,Texas,Aransas,4677.140485705718
39,Alabama,Lee,4391.679445125634
1612,Texas,Kimble,1772.011243939158
531,Iowa,Chickasaw,1727.1085065756192
509,Illinois,Will,1608.9753553615137
1101,North Carolina,Craven,1771.9777635350706
1470,Tennessee,Unicoi,1657.4506117280107
801,Michigan,Berrien,1711.2348569343624
754,Louisiana,Jackson,1626.0925703601863
1697,Texas,Tarrant,1582.790943233238
1628,Texas,Loving,1595.6192886728913
783,Massachusetts,Barnstable,1581.9935650973086
1886,New York,Essex,1620.4191330048754
438,Illinois,Effingham,1707.9746555598058
916,Mississippi,Marshall,1914.1931274909298
1322,Oklahoma,Payne,1670.5698841789927
283,Georgia,Habersham,1801.2100758891977
329,Georgia,Pike,2832.641290044893
28,Alabama,Franklin,1853.22455219174
1675,Texas,Robertson,1643.5775225859577
631,Kentucky,Carroll,1833.1173648625295
442,Illinois,Fulton,1588.0614671975832
1669,Texas,Reagan,1654.2161651061833
306,Georgia,Long,1692.2881873472018
1077,North Carolina,Alamance,1596.7618633579464
1435,Tennessee,Lewis,1635.620004122021
1003,Missouri,LaClede,2331.101066569062
1848,Virginia,Rappahannock,1644.3854205129899
315,Georgia,Miller,1571.3363418722836
1065,Nevada,Esmeralda,3773.209291592016
1095,North Carolina,Chatham,1662.9548579028756
282,Georgia,Gwinnett,1599.1513581420447
853,Michigan,Oakland,1714.1646525439746
1382,South Carolina,Sumter,1578.1095198084745
569,Iowa,Linn,1843.1509331196003
375,Idaho,Ada,2168.397499840332
1869,Virginia,Wythe,1609.0137412868316
500,Illinois,Tazewell,1605.8322487410169
549,Iowa,Greene,1842.1567060115224
1687,Texas,Shelby,1719.0981199366079
868,Michigan,Van Buren,1689.9306914496142
74,Arizona,Navajo,1852.2328810366962
608,Iowa,Woodbury,1567.898533019146
195,Florida,Miami-Dade,1915.4728308301342
600,Iowa,Van Buren,1562.5959797212238
215,Florida,Walton,1579.332720617439
1524,Texas,Colorado,2210.057873412281
50,Alabama,Morgan,1598.458406228089
1532,Texas,Crockett,1675.3420623783113
1200,Ohio,Franklin,2638.0471669495505
233,Georgia,Burke,1622.175053428656
234,Georgia,Butts,7551.313052172036
975,Missouri,Clay,2453.6367120449704
708,Kentucky,Pike,1652.7008412133428
931,Mississippi,Scott,1599.2162221766234
1525,Texas,Comal,1640.6889575805221
668,Kentucky,Johnson,1577.9046670849539
1185,Ohio,Carroll,1611.1351254291294
421,Illinois,Boone,1660.2193018214562
1748,Utah,Rich,1804.8480255501076
481,Illinois,Moultrie,2240.8445205114385
1114,North Carolina,Granville,2085.6565070723445
682,Kentucky,Lyon,1614.7148292464926
1443,Tennessee,McMinn,1573.0770819443137
583,Iowa,Osceola,1615.9323845921394
221,Georgia,Baldwin,1595.632222969209
1763,Vermont,Chittenden,1614.4313079128776
1527,Texas,Concho,1574.0126676279322
1028,Missouri,Pemiscot,2810.290048676025
827,Michigan,Isabella,1727.3971341505867
1142,North Carolina,Onslow,1679.5274400018825
228,Georgia,Bleckley,1596.7256149667392
981,Missouri,Dallas,3343.2065788036816
1071,Nevada,Mineral,1918.5501432842293
924,Mississippi,Pearl River,1572.5497649202453
1544,Texas,Donley,1617.8660270784937
1825,Virginia,Louisa,3243.319761679279
1379,South Carolina,Richland,1652.0126883138744
1436,Tennessee,Lincoln,2585.897247247857
934,Mississippi,Smith,1693.8629733542039
1208,Ohio,Hardin,1785.6627372356695
1094,North Carolina,Catawba,3125.7902053882
1690,Texas,Somervell,1786.1166355770913
1790,Virginia,Charlotte,1854.0887869739404
1099,North Carolina,Cleveland,1667.5943552034353
103,Arkansas,Franklin,1822.7053961323682
1624,Texas,Limestone,2342.57975511319
114,Arkansas,Jefferson,2646.9561473785825
20,Alabama,Crenshaw,1686.0803599463231
1139,North Carolina,Nash,4628.3134498309155
312,Georgia,McDuffie,1828.6021079397322
1547,Texas,Ector,1820.0612937865753
1620,Texas,La Salle,2807.3050055500335
113,Arkansas,Jackson,1655.038905887433
322,Georgia,Newton,1569.2469918070897
593,Iowa,Scott,1576.53719340346
1676,Texas,Rockwall,2463.4741133833354
326,Georgia,Peach,1833.278722248017
1572,Texas,Guadalupe,2494.825651991192
1885,New York,Erie,1618.3057605362578
1214,Ohio,Huron,6709.75421566431
1411,Tennessee,Gibson,2823.896301695066
686,Kentucky,Marshall,1829.9391704162076
344,Georgia,Sumter,1926.3593170448346
1108,North Carolina,Edgecombe,1715.7523980089022
937,Mississippi,Tallahatchie,1897.794564936298
76,Arizona,Pinal,1703.820436565873
174,Florida,Gulf,1577.9056280422017
1583,Texas,Hays,1827.6891605463695
1295,Oklahoma,Hughes,1667.4571530269518
920,Mississippi,Newton,2059.7326387983067
155,Florida,Baker,3842.0927444670633
485,Illinois,Piatt,5023.681555040415
1629,Texas,Lubbock,1569.8223403091515
280,Georgia,Grady,1593.7480378794596
1093,North Carolina,Caswell,1567.5043546995396
1674,Texas,Roberts,2045.899872199314
1045,Missouri,Scott,1579.1471199684775
599,Iowa,Union,1586.7231956257547
115,Arkansas,Johnson,1571.9636898670747
1080,North Carolina,Anson,1680.104070074485
665,Kentucky,Jackson,1772.541846111635
1303,Oklahoma,Lincoln,1600.725385374686
1789,Virginia,Charles City,1603.9315472435935
961,Missouri,Boone,1639.791748330112
896,Mississippi,Holmes,1596.5102791571712
721,Kentucky,Trigg,1672.2652113994627
1156,North Carolina,Rutherford,1769.2131494743285
1774,Virginia,Amelia,1631.6304493073303
1627,Texas,Llano,1591.7863109919758
333,Georgia,Quitman,1954.7869472610346
1296,Oklahoma,Jackson,4446.930964057975
1568,Texas,Gray,3210.2122966050074
183,Florida,Jackson,1578.0228378496224
1507,Texas,Caldwell,1922.5426706350786
843,Michigan,Mason,1587.6785811080565
506,Illinois,Wayne,1850.5104291354846
969,Missouri,Carter,2114.628170462614
402,Idaho,Latah,1603.85886402347
512,Illinois,Woodford,1626.9246186818132
926,Mississippi,Pike,1575.5059611917022
1853,Virginia,Russell,1610.442822617104
1347,South Carolina,Berkeley,1645.2720389129495
263,Georgia,Douglas,6199.843287462314
765,Louisiana,Plaquemines,1600.1388690653976
1664,Texas,Polk,1729.0615557386607
468,Illinois,Madison,58736.9322293444
725,Kentucky,Washington,1650.0340982915616
309,Georgia,Macon,1600.0977326936213
755,Louisiana,Jefferson,1566.2861340752872
1265,Oklahoma,Alfalfa,1699.4066707518402
1177,Ohio,Allen,1884.7164090826673
690,Kentucky,McCreary,2512.126479919414
902,Mississippi,Jefferson,1932.991417810064
704,Kentucky,Owen,1593.2188645607782
865,Michigan,Schoolcraft,1566.8603598193029
1326,Oklahoma,Pushmataha,1592.0088248224365
99,Arkansas,Dallas,1577.985512304736
688,Kentucky,Mason,3374.585159637626
450,Illinois,Henry,1690.0600490887628
582,Iowa,Muscatine,1587.7219025848196
1835,Virginia,Norfolk,1712.0581579025652
1818,Virginia,James City,1576.8306413217294
1641,Texas,Menard,12302.427876901753
127,Arkansas,Monroe,1790.4811154867566
1174,North Carolina,Yadkin,1664.3192997740405
1225,Ohio,Mahoning,8536.268882515293
1452,Tennessee,Perry,2079.115590524846
947,Mississippi,Webster,2030.9257591039527
829,Michigan,Kalamazoo,1608.4244235099272
238,Georgia,Carroll,20321.263786417545
89,Arkansas,Clark,2258.7006087570794
520,Iowa,Boone,1709.3918881914874
347,Georgia,Tattnall,1866.60683033952
1113,North Carolina,Graham,3067.9183784526567
1580,Texas,Harrison,1695.0439986117105
293,Georgia,Jackson,4393.737436343739
1546,Texas,Eastland,1609.4334657735633
162,Florida,Citrus,2218.915850830491
651,Kentucky,Grant,1635.4181491743805
666,Kentucky,Jefferson,1757.055232237012
304,Georgia,Liberty,1620.6056367830124
1428,Tennessee,Jackson,1583.7282868664342
785,Massachusetts,Franklin,1615.4510484789307
533,Iowa,Clay,1785.104917980585
719,Kentucky,Taylor,2763.0299294133206
243,Georgia,Chattooga,1591.2278054287915
1020,Missouri,Montgomery,1636.7061654898685
131,Arkansas,Ouachita,15140.192150447792
1234,Ohio,Morrow,1606.2020624247382
1474,Tennessee,Washington,1670.0550951657738
432,Illinois,Coles,2284.3468630778434
1247,Ohio,Sandusky,1573.515941003275
1467,Tennessee,Sumner,20576.315924744875
1679,Texas,Sabine,1732.6592382366437
1455,Tennessee,Putnam,1616.7276306068313
157,Florida,Bradford,2980.115658198116
178,Florida,Hernando,1599.0652769484066
1372,South Carolina,Marion,1617.7549069465658
147,Arkansas,Stone,2006.399879106768
1262,Ohio,Wood,1738.7006521814606
1230,Ohio,Miami,1683.9974052273576
1640,Texas,Medina,2524.237840752315
472,Illinois,Massac,1748.1707908277494
1312,Oklahoma,Murray,2011.2699831779476
11,Alabama,Choctaw,1724.0019351324988
1813,Virginia,Hanover,1619.2403681272285
1007,Missouri,Lincoln,3846.008014680862
528,Iowa,Cedar,2795.745961549589
1492,Texas,Bee,1608.9005428502048
584,Iowa,Page,1623.603940256063
1461,Tennessee,Sequatchie,1887.601401778768
1165,North Carolina,Union,2542.4737056797057
1153,North Carolina,Robeson,2294.54921436115
574,Iowa,Mahaska,1575.3448123657706
313,Georgia,McIntosh,1999.426914079436
1729,Texas,Young,1644.7320755065768
480,Illinois,Morgan,1812.5402489669314
1719,Texas,Wheeler,1571.3571425125556
160,Florida,Calhoun,1658.3504352463565
722,Kentucky,Trimble,2628.5444175784096
496,Illinois,Scott,2584.8233861065614
1246,Ohio,Ross,2085.946709624466
855,Michigan,Ogemaw,1667.1446154851676
1201,Ohio,Fulton,1683.6113372211591
1632,Texas,Marion,2624.391701566642
79,Arizona,Yuma,1876.4167535550032
560,Iowa,Iowa,1580.3098454831122
1164,North Carolina,Tyrrell,1588.9324830385922
1251,Ohio,Stark,1585.1419577295612
1594,Texas,Hunt,2338.233331093364
1018,Missouri,Moniteau,1591.4278261064371
337,Georgia,Rockdale,3729.5545193060148
249,Georgia,Cobb,1650.1131105981397
752,Louisiana,Iberia,1999.981034992403
1561,Texas,Frio,1688.7292716540583
887,Mississippi,Covington,9553.792029634253
75,Arizona,Pima,2108.2182276663234
542,Iowa,Dickinson,2021.7096731119468
1704,Texas,Travis,1779.2314758953569
1123,North Carolina,Hyde,1570.3716970732694
1501,Texas,Brewster,1768.8504167432252
571,Iowa,Lucas,1669.2105025745568
307,Georgia,Lowndes,1654.5554533322695
1723,Texas,Williamson,2491.464012150581
1081,North Carolina,Ashe,1639.7280446371838
530,Iowa,Cherokee,1574.8828762441485
1272,Oklahoma,Canadian,1576.2710010742423
1035,Missouri,Pulaski,1781.7779873081852
1465,Tennessee,Stewart,1759.0567507758092
1049,Missouri,Stone,1662.0324066947712
151,Arkansas,White,1630.5813508932606
586,Iowa,Plymouth,1880.2323407989152
1207,Ohio,Hancock,10009.83443364989
777,Louisiana,Washington,4483.2497117089115
746,Louisiana,East Baton Rouge,3261.757977054999
581,Iowa,Montgomery,1572.1749252899754
262,Georgia,Dougherty,3042.667361401239
1777,Virginia,Arlington,4710.339633908034
692,Kentucky,Meade,10231.22139616388
743,Louisiana,Catahoula,1596.0736991983124
949,Mississippi,Winston,1819.9659237907551
1369,South Carolina,Laurens,1630.5367393214258
1574,Texas,Hall,1581.0905990877197
1056,Missouri,Wayne,1729.532274045818
550,Iowa,Grundy,1667.5588426712095
1220,Ohio,Licking,1666.5487503326588
1493,Texas,Bell,2371.33070273955
1656,Texas,Ochiltree,1616.061123037821
639,Kentucky,Cumberland,1605.7869596633375
517,Iowa,Audubon,1609.936960030381
1425,Tennessee,Hickman,1759.6879779147098
1846,Virginia,Prince William,1564.3026918772243
678,Kentucky,Lewis,2039.2674254171611
848,Michigan,Monroe,1658.6462682379588
1450,Tennessee,Obion,1866.4911420154697
700,Kentucky,Nelson,2333.544895579247
298,Georgia,Johnson,1729.1214088750426
88,Arkansas,Chicot,1791.1028284624913
733,Louisiana,Ascension,1603.796028528262
1192,Ohio,Crawford,2472.5430178496795
104,Arkansas,Fulton,1688.1476167541302
652,Kentucky,Graves,2417.2209597464903
644,Kentucky,Fayette,1679.87022433142
731,Louisiana,Acadia,1570.518499195157
1250,Ohio,Shelby,1965.6649137910367
1875,New Hampshire,Grafton,1755.2002159317221
422,Illinois,Brown,1633.2976800034676
276,Georgia,Gilmer,1810.9619782444313
1756,Utah,Utah,1697.1398120297988
1384,South Carolina,Williamsburg,1584.6380651123575
567,Iowa,Kossuth,1743.648381893254
1067,Nevada,Humboldt,1881.7668238661336
1346,South Carolina,Beaufort,1584.033733153557
281,Georgia,Greene,1810.817235976666
1635,Texas,Matagorda,3455.516536818289
1487,Texas,Austin,1598.696913189106
1040,Missouri,Reynolds,2464.643816204309
56,Alabama,Shelby,1572.7888201314129
17,Alabama,Conecuh,1609.5921633875555
1365,South Carolina,Horry,1801.7834729859514
197,Florida,Nassau,1639.630951271544
116,Arkansas,Lafayette,1750.2383260597476
1302,Oklahoma,Latimer,1676.1363474699403
244,Georgia,Cherokee,1604.8826884937453
1038,Missouri,Randolph,1845.7085960092895
1023,Missouri,Newton,2235.2223771283957
1543,Texas,Dimmit,1591.1863366085763
595,Iowa,Sioux,1901.146640568304
148,Arkansas,Union,4574.788898827529
91,Arkansas,Cleburne,2917.634935743926
414,Idaho,Teton,1986.06094497906
821,Michigan,Houghton,1700.1433564496147
288,Georgia,Hart,1658.4167685478228
430,Illinois,Clay,2284.1714574507487
1622,Texas,Leon,1599.0001316494865
325,Georgia,Paulding,1658.0328687614156
735,Louisiana,Avoyelles,2353.331603417526
482,Illinois,Ogle,1738.2211496411214
242,Georgia,Chattahoochee,3469.577882641613
1619,Texas,Lampasas,1687.3047402265192
791,Michigan,Alcona,3198.3307177905003
980,Missouri,Dade,1566.8602256996624
1266,Oklahoma,Atoka,1665.6962662911687
691,Kentucky,McLean,1713.9417762583912
455,Illinois,Jersey,6475.048415632644
427,Illinois,Champaign,1812.4884258253214
1421,Tennessee,Hawkins,3612.4208153625564
146,Arkansas,Sharp,18259.446506736513
1070,Nevada,Lyon,2213.1553050273305
921,Mississippi,Noxubee,1574.0031880571848
1315,Oklahoma,Nowata,1910.0867547306127
303,Georgia,Lee,1906.3215109193122
1076,Nevada,White Pine,3051.5778943160885
1015,Missouri,Mercer,1981.2895437625625
397,Idaho,Gem,1739.8811660944484
144,Arkansas,Sebastian,1682.5119646323926
235,Georgia,Calhoun,5927.434471466884
